Row ID,Customer Key,Product Key,Location Key,Order_Date_Key,Ship_Date_Key,Order ID,Ship Mode,Sales,Quantity,Discount,Profit
4338,18,359,14,669,673,CA-2015-125234,Standard Class,107.97,3,0.0,22.6737
4339,18,68,14,669,673,CA-2015-125234,Standard Class,113.82,3,0.0,53.4954
4340,730,984,79,1303,1308,CA-2017-133501,Standard Class,5.184,1,0.2,1.8144
4341,719,361,490,74,74,US-2014-129609,Same Day,16.28,2,0.0,6.512
4342,674,247,102,1415,1419,CA-2017-130309,Standard Class,544.38,3,0.0,157.8702
4343,445,933,95,1142,1145,CA-2017-105410,First Class,19.824,6,0.2,6.6906
4344,445,1086,95,1142,1145,CA-2017-105410,First Class,657.504,6,0.2,-131.5008
4345,445,101,95,1142,1145,CA-2017-105410,First Class,99.54,2,0.0,10.9494
4346,445,1146,95,1142,1145,CA-2017-105410,First Class,199.96,4,0.0,85.9828
4347,571,660,132,960,967,CA-2016-120355,Standard Class,631.782,2,0.1,140.396
4348,571,1681,132,960,967,CA-2016-120355,Standard Class,60.72,3,0.0,26.1096
4349,598,661,155,1392,1397,CA-2017-169894,Second Class,20.724,2,0.7,-15.1976
4350,598,394,155,1392,1397,CA-2017-169894,Second Class,415.872,8,0.2,-41.5872
4351,692,475,404,1165,1169,US-2017-100482,Standard Class,16.768,2,0.2,1.4672
4352,692,664,404,1165,1169,US-2017-100482,Standard Class,27.12,2,0.2,-4.746
4353,744,1648,353,1408,1410,CA-2017-107748,Second Class,95.84,4,0.2,34.742
4354,744,515,353,1408,1410,CA-2017-107748,Second Class,12.96,2,0.0,6.2208
4355,551,747,197,1392,1394,CA-2017-153654,Second Class,19.008,8,0.7,-12.672
4356,198,698,379,676,679,CA-2015-155600,Second Class,1598.058,7,0.7,-1065.372
4357,198,690,379,676,679,CA-2015-155600,Second Class,36.96,4,0.2,12.012
4358,626,291,174,1409,1409,CA-2017-162565,Same Day,10.368,2,0.2,3.6288
4359,626,628,174,1409,1409,CA-2017-162565,Same Day,77.72,1,0.6,-66.062
4360,626,881,174,1409,1409,CA-2017-162565,Same Day,520.464,2,0.3,-14.8704
4361,292,1682,123,842,844,CA-2016-127642,First Class,111.96,2,0.0,54.8604
4362,329,120,300,1112,1116,US-2017-163195,Second Class,29.16,3,0.0,8.4564
4363,397,402,491,1204,1206,CA-2017-111332,Second Class,131.94,3,0.0,35.6238
4364,397,315,491,1204,1206,CA-2017-111332,Second Class,25.92,4,0.0,8.2944
4365,397,724,491,1204,1206,CA-2017-111332,Second Class,704.76,4,0.0,162.0948
4366,397,1110,491,1204,1206,CA-2017-111332,Second Class,7.41,3,0.0,3.4827
4367,397,1562,491,1204,1206,CA-2017-111332,Second Class,21.5,10,0.0,7.095
4368,67,1336,37,1318,1320,CA-2017-117044,Second Class,10.528,4,0.2,3.29
4369,67,636,37,1318,1320,CA-2017-117044,Second Class,20.544,6,0.2,6.42
4370,672,547,453,1008,1013,US-2016-165078,Standard Class,104.9,5,0.0,50.352
4371,672,1598,453,1008,1013,US-2016-165078,Standard Class,39.68,2,0.0,16.2688
4372,672,1683,453,1008,1013,US-2016-165078,Standard Class,51.75,5,0.0,24.84
4373,24,243,492,1268,1270,US-2017-169320,Second Class,11.68,2,0.0,5.4896
4374,24,1584,492,1268,1270,US-2017-169320,Second Class,159.75,5,0.0,11.1825
4375,116,1684,362,1021,1027,CA-2016-158575,Standard Class,103.968,6,0.2,16.8948
4376,458,72,493,106,111,CA-2014-166954,Standard Class,303.25,5,0.0,63.6825
4377,458,1297,493,106,111,CA-2014-166954,Standard Class,270.72,3,0.0,78.5088
4378,458,881,493,106,111,CA-2014-166954,Standard Class,1487.04,5,0.2,148.704
4379,29,761,1,672,674,CA-2015-140830,Second Class,17.48,2,0.0,8.2156
4380,29,849,1,672,674,CA-2015-140830,Second Class,71.88,2,0.0,32.346
4381,578,632,95,636,641,CA-2015-152891,Standard Class,60.45,3,0.0,16.3215
4382,578,441,95,636,641,CA-2015-152891,Standard Class,253.176,3,0.2,-31.647
4383,155,620,419,542,549,US-2015-122784,Standard Class,2.88,5,0.8,-4.464
4384,155,1685,419,542,549,US-2015-122784,Standard Class,384.944,4,0.3,-126.4816
4385,155,670,419,542,549,US-2015-122784,Standard Class,153.584,2,0.2,13.4386
4386,155,38,419,542,549,US-2015-122784,Standard Class,913.43,5,0.3,-52.196
4387,163,1672,35,999,1005,CA-2016-156811,Standard Class,43.92,4,0.0,11.8584
4388,163,1135,35,999,1005,CA-2016-156811,Standard Class,25.032,3,0.2,7.8225
4389,304,658,46,1388,1390,CA-2017-111556,First Class,46.76,7,0.0,22.4448
4390,304,1132,46,1388,1390,CA-2017-111556,First Class,183.968,2,0.2,-25.2956
4391,304,1481,46,1388,1390,CA-2017-111556,First Class,1259.97,3,0.0,327.5922
4392,304,1254,46,1388,1390,CA-2017-111556,First Class,68.97,3,0.0,19.3116
4393,11,402,177,950,954,CA-2016-108868,Standard Class,70.368,2,0.2,6.1572
4394,11,1262,177,950,954,CA-2016-108868,Standard Class,59.96,5,0.2,21.7355
4395,574,577,158,191,191,CA-2014-142965,Same Day,25.984,1,0.2,-5.1968
4396,574,1009,158,191,191,CA-2014-142965,Same Day,27.36,3,0.7,-21.888
4397,707,953,143,1018,1022,CA-2016-148740,Standard Class,361.376,2,0.2,27.1032
4398,253,819,75,178,182,US-2014-138758,Standard Class,172.186,2,0.3,-46.7362
4399,253,489,75,178,182,US-2014-138758,Standard Class,69.008,2,0.2,12.0764
4400,48,897,210,777,777,CA-2016-131737,Same Day,199.9,5,0.0,89.955
4401,48,229,210,777,777,CA-2016-131737,Same Day,901.95,3,0.0,297.6435
4402,48,628,210,777,777,CA-2016-131737,Same Day,971.5,5,0.0,252.59
4403,117,1686,98,1059,1060,CA-2016-114538,First Class,11.328,2,0.2,2.5488
4404,53,1686,30,234,236,CA-2014-127936,First Class,21.24,3,0.0,8.0712
4405,597,176,12,528,532,CA-2015-164336,Standard Class,34.8,3,0.2,2.175
4406,597,726,12,528,532,CA-2015-164336,Standard Class,38.976,3,0.2,-2.436
4407,542,708,135,1023,1028,CA-2016-100041,Standard Class,9.08,2,0.0,4.086
4408,542,986,135,1023,1028,CA-2016-100041,Standard Class,314.55,3,0.0,150.984
4409,542,187,135,1023,1028,CA-2016-100041,Standard Class,4.91,1,0.0,2.3077
4410,18,873,26,117,122,US-2014-154879,Standard Class,5.78,2,0.0,2.7166
4411,18,652,26,117,122,US-2014-154879,Standard Class,107.94,6,0.0,30.2232
4412,510,1266,24,162,165,CA-2014-130624,First Class,19.65,3,0.0,9.039
4413,510,522,24,162,165,CA-2014-130624,First Class,617.97,3,0.0,160.6722
4414,510,950,24,162,165,CA-2014-130624,First Class,59.7,3,0.0,26.865
4415,81,766,129,1295,1299,CA-2017-132339,Standard Class,387.99,1,0.0,182.3553
4416,118,915,35,322,329,CA-2014-153983,Standard Class,575.92,2,0.2,71.99
4417,118,836,35,322,329,CA-2014-153983,Standard Class,30.4,5,0.0,15.2
4418,108,989,186,1163,1166,CA-2017-112900,Second Class,478.24,8,0.0,219.9904
4419,709,126,73,343,350,CA-2014-160157,Standard Class,190.848,3,0.2,-21.4704
4420,686,1214,48,340,347,CA-2014-139633,Standard Class,5.484,4,0.7,-4.0216
4421,349,688,27,659,663,CA-2015-163090,Second Class,40.92,5,0.2,3.069
4422,184,315,494,56,61,CA-2014-117016,Standard Class,15.552,3,0.2,2.3328
4423,423,23,495,1202,1203,CA-2017-159464,First Class,17.24,2,0.0,4.4824
4424,423,1687,495,1202,1203,CA-2017-159464,First Class,302.94,3,0.0,75.735
4425,423,1102,495,1202,1203,CA-2017-159464,First Class,34.75,5,0.0,15.6375
4426,423,415,495,1202,1203,CA-2017-159464,First Class,113.94,6,0.0,54.6912
4427,423,1501,495,1202,1203,CA-2017-159464,First Class,55.98,2,0.0,15.6744
4428,695,189,384,1329,1335,US-2017-103226,Standard Class,27.18,3,0.0,12.231
4429,53,1518,313,1144,1150,CA-2017-119452,Standard Class,1805.88,6,0.0,523.7052
4430,300,1585,417,1321,1321,CA-2017-147725,Same Day,70.95,3,0.0,18.447
4431,276,665,1,1006,1011,CA-2016-168893,Second Class,20.0,4,0.0,9.6
4432,276,1624,1,1006,1011,CA-2016-168893,Second Class,7.98,3,0.0,2.0748
4433,276,770,1,1006,1011,CA-2016-168893,Second Class,24.1,5,0.0,9.158
4434,276,1472,1,1006,1011,CA-2016-168893,Second Class,8.75,1,0.0,2.625
4435,276,1688,1,1006,1011,CA-2016-168893,Second Class,842.94,3,0.0,160.1586
4436,559,640,156,824,829,CA-2016-163398,Standard Class,2.182,1,0.8,-3.6003
4437,559,1689,156,824,829,CA-2016-163398,Standard Class,27.384,7,0.2,2.7384
4438,559,1340,156,824,829,CA-2016-163398,Standard Class,26.406,3,0.8,-71.2962
4439,364,1204,484,1060,1066,CA-2016-162726,Standard Class,10.368,2,0.2,3.6288
4440,364,965,484,1060,1066,CA-2016-162726,Standard Class,23.68,4,0.2,7.4
4441,590,999,21,902,906,US-2016-111290,Standard Class,109.95,1,0.0,36.2835
4442,590,1690,21,902,906,US-2016-111290,Standard Class,965.85,5,0.0,135.219
4443,590,1691,21,902,906,US-2016-111290,Standard Class,29.2,5,0.0,10.512
4444,590,1019,21,902,906,US-2016-111290,Standard Class,32.4,5,0.0,15.552
4445,257,1375,464,309,314,US-2014-147704,Standard Class,78.35,5,0.0,36.8245
4446,257,1456,464,309,314,US-2014-147704,Standard Class,31.68,6,0.0,14.256
4447,257,25,464,309,314,US-2014-147704,Standard Class,29.12,4,0.0,14.2688
4448,257,300,464,309,314,US-2014-147704,Standard Class,169.45,5,0.0,42.3625
4449,110,550,4,512,516,CA-2015-121965,Standard Class,12.56,2,0.0,4.0192
4450,110,1125,4,512,516,CA-2015-121965,Standard Class,6.48,1,0.0,3.1104
4451,110,639,4,512,516,CA-2015-121965,Standard Class,186.69,3,0.0,87.7443
4452,732,539,10,885,886,CA-2016-147137,First Class,25.4,5,0.0,8.636
4453,732,1692,10,885,886,CA-2016-147137,First Class,43.96,2,0.0,20.6612
4454,732,796,10,885,886,CA-2016-147137,First Class,1279.165,5,0.15,225.735
4455,732,706,10,885,886,CA-2016-147137,First Class,27.92,4,0.0,0.5584
4456,358,397,95,585,590,US-2015-146745,Standard Class,129.568,2,0.2,-12.9568
4457,358,123,95,585,590,US-2015-146745,Standard Class,6.368,2,0.2,2.1492
4458,431,1195,59,1283,1288,CA-2017-115175,Standard Class,244.55,5,0.0,114.9385
4459,340,470,77,1136,1143,CA-2017-105851,Standard Class,1332.496,2,0.2,-299.8116
4460,285,519,43,1335,1338,US-2017-125717,First Class,32.776,1,0.2,3.2776
4461,285,198,43,1335,1338,US-2017-125717,First Class,147.184,2,0.2,-29.4368
4462,285,153,43,1335,1338,US-2017-125717,First Class,54.384,2,0.2,1.3596
4463,285,1253,43,1335,1338,US-2017-125717,First Class,76.776,4,0.7,-58.8616
4464,285,1693,43,1335,1338,US-2017-125717,First Class,14.352,3,0.2,5.2026
4465,285,166,43,1335,1338,US-2017-125717,First Class,209.792,2,0.2,26.224
4466,375,933,481,559,563,CA-2015-163895,Standard Class,3.304,1,0.2,1.1151
4467,568,860,46,1392,1399,CA-2017-168641,Standard Class,16.38,9,0.0,7.371
4468,568,980,46,1392,1399,CA-2017-168641,Standard Class,167.96,2,0.0,78.9412
4469,568,1349,46,1392,1399,CA-2017-168641,Standard Class,321.568,2,0.2,-16.0784
4470,568,1204,46,1392,1399,CA-2017-168641,Standard Class,12.96,2,0.0,6.2208
4471,138,1557,12,1192,1196,CA-2017-156895,Standard Class,128.058,3,0.3,-23.7822
4472,68,1220,496,1336,1336,CA-2017-121300,Same Day,63.686,1,0.3,-15.4666
4473,68,412,496,1336,1336,CA-2017-121300,Same Day,239.976,3,0.2,65.9934
4474,68,1694,496,1336,1336,CA-2017-121300,Same Day,344.22,2,0.4,-189.321
4475,68,1304,496,1336,1336,CA-2017-121300,Same Day,15.552,3,0.2,5.4432
4476,68,1516,496,1336,1336,CA-2017-121300,Same Day,21.248,4,0.2,7.4368
4477,68,1638,496,1336,1336,CA-2017-121300,Same Day,8.448,2,0.2,2.64
4478,380,1695,497,1359,1359,CA-2017-130211,Same Day,333.09,3,0.0,23.3163
4479,380,211,497,1359,1359,CA-2017-130211,Same Day,248.98,2,0.0,54.7756
4480,304,1696,24,76,79,CA-2014-147235,Standard Class,24.9,5,0.0,11.703
4481,191,852,14,1006,1011,CA-2016-109365,Standard Class,15.26,7,0.0,5.0358
4482,191,1684,14,1006,1011,CA-2016-109365,Standard Class,43.32,2,0.0,14.2956
4483,191,110,14,1006,1011,CA-2016-109365,Standard Class,43.584,12,0.2,15.7992
4484,191,1697,14,1006,1011,CA-2016-109365,Standard Class,116.28,3,0.0,56.9772
4485,191,705,14,1006,1011,CA-2016-109365,Standard Class,9.296,2,0.2,3.0212
4486,191,1298,14,1006,1011,CA-2016-109365,Standard Class,19.44,3,0.0,9.3312
4487,191,1089,14,1006,1011,CA-2016-109365,Standard Class,314.55,3,0.0,150.984
4488,403,1548,67,587,593,CA-2015-162621,Standard Class,16.27,5,0.8,-25.2185
4489,403,1533,67,587,593,CA-2015-162621,Standard Class,69.12,9,0.2,-14.688
4490,403,995,67,587,593,CA-2015-162621,Standard Class,4.47,3,0.8,-7.8225
4491,50,622,4,1290,1297,CA-2017-105921,Standard Class,418.296,3,0.2,5.2287
4492,301,1599,48,324,326,CA-2014-150798,Second Class,659.988,2,0.4,109.998
4493,301,539,48,324,326,CA-2014-150798,Second Class,8.128,2,0.2,1.4224
4494,301,1204,48,324,326,CA-2014-150798,Second Class,36.288,7,0.2,12.7008
4495,301,380,48,324,326,CA-2014-150798,Second Class,909.72,6,0.3,-51.984
4496,114,580,4,1233,1238,CA-2017-112753,Standard Class,917.9235,9,0.15,75.5937
4497,114,331,4,1233,1238,CA-2017-112753,Standard Class,38.88,6,0.0,19.0512
4498,544,116,12,1400,1407,CA-2017-155075,Standard Class,631.176,4,0.7,-462.8624
4499,745,1176,95,314,319,CA-2014-103401,Standard Class,12.96,2,0.0,6.2208
4500,525,1304,411,801,807,CA-2016-124814,Standard Class,12.96,2,0.0,6.2208
4501,525,1478,411,801,807,CA-2016-124814,Standard Class,23.2,5,0.2,8.12
4502,100,515,15,171,175,CA-2014-116757,Standard Class,25.92,5,0.2,9.072
4503,100,467,15,171,175,CA-2014-116757,Standard Class,21.312,6,0.2,7.1928
4504,409,1698,63,347,352,US-2014-138247,Standard Class,173.656,7,0.2,17.3656
4505,409,1118,63,347,352,US-2014-138247,Standard Class,361.96,2,0.0,101.3488
4506,409,343,63,347,352,US-2014-138247,Standard Class,62.85,3,0.0,13.1985
4507,409,644,63,347,352,US-2014-138247,Standard Class,818.376,3,0.2,51.1485
4508,409,1534,63,347,352,US-2014-138247,Standard Class,20.34,1,0.0,0.2034
4509,409,937,63,347,352,US-2014-138247,Standard Class,23.99,1,0.0,5.5177
4510,746,725,2,1207,1213,CA-2017-167003,Standard Class,171.288,3,0.2,-6.4233
4511,367,1636,335,1013,1017,CA-2016-119935,Standard Class,37.3,2,0.0,17.158
4512,367,807,335,1013,1017,CA-2016-119935,Standard Class,81.96,2,0.0,39.3408
4513,432,476,52,974,975,CA-2016-118969,First Class,54.792,6,0.7,-40.1808
4514,697,148,33,948,950,CA-2016-145240,First Class,10.784,1,0.2,0.8088
4515,573,1013,498,999,1004,CA-2016-120873,Second Class,290.98,1,0.0,75.6548
4516,29,1610,313,1359,1363,US-2017-111920,Standard Class,36.44,4,0.0,12.0252
4517,263,1699,60,957,962,US-2016-128678,Standard Class,21.4,5,0.0,10.058
4518,263,535,60,957,962,US-2016-128678,Standard Class,48.664,7,0.2,15.8158
4519,494,156,10,967,973,CA-2016-101385,Standard Class,16.56,4,0.0,6.9552
4520,541,1700,134,1225,1229,CA-2017-107167,Standard Class,1347.52,8,0.2,84.22
4521,19,1207,239,45,51,CA-2014-109491,Standard Class,62.31,3,0.0,22.4316
4522,19,539,239,45,51,CA-2014-109491,Standard Class,20.32,4,0.0,6.9088
4523,163,1344,128,1115,1120,CA-2017-105445,Second Class,9.432,3,0.2,3.0654
4524,743,645,24,295,299,CA-2014-107454,Standard Class,34.86,7,0.0,16.0356
4525,743,952,24,295,299,CA-2014-107454,Standard Class,89.34,6,0.0,24.1218
4526,337,151,499,1262,1268,US-2017-105046,Standard Class,269.98,2,0.0,67.495
4527,337,1701,499,1262,1268,US-2017-105046,Standard Class,99.9,5,0.0,47.952
4528,337,1339,499,1262,1268,US-2017-105046,Standard Class,39.08,4,0.0,14.4596
4529,277,1327,369,1315,1317,CA-2017-152856,Second Class,116.832,4,0.2,33.5892
4530,111,1223,17,1017,1021,CA-2016-134691,Standard Class,2.296,2,0.8,-3.9032
4531,94,635,30,1017,1020,CA-2016-118759,First Class,408.006,2,0.1,72.5344
4532,94,148,30,1017,1020,CA-2016-118759,First Class,40.44,3,0.0,10.5144
4533,185,24,361,272,272,CA-2014-140403,Same Day,122.352,3,0.2,13.7646
4534,185,594,361,272,272,CA-2014-140403,Same Day,15.28,2,0.0,7.4872
4535,306,360,26,422,429,CA-2015-163104,Standard Class,11.96,2,0.0,5.8604
4536,666,1237,61,1253,1257,CA-2017-138464,Standard Class,15.84,3,0.0,4.9104
4537,666,382,61,1253,1257,CA-2017-138464,Standard Class,86.376,3,0.2,30.2316
4538,666,492,61,1253,1257,CA-2017-138464,Standard Class,18.24,3,0.0,6.2016
4539,666,348,61,1253,1257,CA-2017-138464,Standard Class,13.12,4,0.0,4.3296
4540,21,514,260,402,405,CA-2015-104129,Standard Class,105.98,2,0.0,1.0598
4541,21,1551,260,402,405,CA-2015-104129,Standard Class,493.92,7,0.3,-28.224
4542,150,16,156,1231,1236,US-2017-132206,Standard Class,5.936,7,0.8,-8.904
4543,747,1702,337,1153,1154,CA-2017-113474,First Class,325.86,2,0.0,149.8956
4544,211,214,27,534,539,CA-2015-126557,Second Class,383.607,9,0.3,-5.4801
4545,211,926,27,534,539,CA-2015-126557,Second Class,148.48,2,0.2,16.704
4546,211,1506,27,534,539,CA-2015-126557,Second Class,537.544,7,0.2,53.7544
4547,211,310,27,534,539,CA-2015-126557,Second Class,1.928,2,0.8,-2.9884
4548,211,655,27,534,539,CA-2015-126557,Second Class,6.912,3,0.2,0.6912
4549,211,277,27,534,539,CA-2015-126557,Second Class,7.76,1,0.6,-2.134
4550,211,522,27,534,539,CA-2015-126557,Second Class,659.168,4,0.2,49.4376
4551,393,1703,114,1184,1186,US-2017-107636,First Class,5.76,2,0.0,2.8224
4552,137,1224,14,184,188,US-2014-165862,Standard Class,351.216,3,0.2,4.3902
4553,224,373,35,350,356,US-2014-106334,Standard Class,230.28,3,0.2,23.028
4554,224,636,35,350,356,US-2014-106334,Standard Class,12.84,3,0.0,5.778
4555,519,93,500,758,761,CA-2016-101448,Second Class,56.82,3,0.0,28.41
4556,496,555,330,426,429,CA-2015-130218,First Class,31.56,4,0.0,14.202
4557,496,706,330,426,429,CA-2015-130218,First Class,27.92,4,0.0,0.5584
4558,445,703,277,1358,1365,US-2017-117331,Standard Class,8.559,1,0.7,-6.5619
4559,699,1525,295,354,359,CA-2014-127383,Standard Class,49.568,2,0.2,17.9684
4560,13,65,66,116,119,CA-2014-110219,First Class,127.869,3,0.3,-9.1335
4561,448,233,14,676,681,CA-2015-118871,Second Class,271.44,3,0.0,122.148
4562,448,1704,14,676,681,CA-2015-118871,Second Class,110.352,3,0.2,8.2764
4563,448,1705,14,676,681,CA-2015-118871,Second Class,36.4,5,0.0,13.832
4564,320,1612,475,1333,1337,CA-2017-129490,Standard Class,419.136,4,0.2,-57.6312
4565,679,1028,155,332,337,CA-2014-101175,Standard Class,100.704,6,0.2,-1.2588
4566,431,556,307,1401,1408,US-2017-149510,Standard Class,45.216,3,0.2,4.5216
4567,431,1418,307,1401,1408,US-2017-149510,Standard Class,28.782,6,0.7,-21.1068
4568,431,834,307,1401,1408,US-2017-149510,Standard Class,24.448,4,0.2,8.8624
4569,552,45,15,650,655,CA-2015-111990,Standard Class,10.476,6,0.8,-17.2854
4570,377,1615,59,100,102,CA-2014-169460,Second Class,76.14,3,0.0,26.649
4571,135,1686,478,488,490,US-2015-152128,Second Class,21.24,3,0.0,8.0712
4572,135,1253,478,488,490,US-2015-152128,Second Class,127.96,2,0.0,60.1412
4573,438,858,2,1262,1266,CA-2017-126662,Standard Class,479.984,2,0.2,89.997
4574,378,544,31,1045,1051,CA-2016-139395,Standard Class,657.93,7,0.0,184.2204
4575,378,912,31,1045,1051,CA-2016-139395,Standard Class,33.48,4,0.0,8.7048
4576,378,326,31,1045,1051,CA-2016-139395,Standard Class,13.9,5,0.0,3.614
4577,378,1706,31,1045,1051,CA-2016-139395,Standard Class,26.86,2,0.0,6.715
4578,340,1235,501,93,97,US-2014-121734,Standard Class,9.584,1,0.2,3.3544
4579,327,446,498,502,508,CA-2015-110947,Standard Class,113.1,3,0.0,56.55
4580,443,1707,46,198,203,US-2014-150126,Standard Class,65.78,11,0.0,32.2322
4581,154,242,502,553,558,CA-2015-164427,Standard Class,239.7,6,0.0,105.468
4582,400,1708,12,961,964,CA-2016-120250,First Class,25.632,3,0.2,3.8448
4583,678,1675,12,861,863,CA-2016-121993,First Class,23.616,8,0.2,7.9704
4584,748,106,63,937,939,US-2016-100405,Second Class,8.26,2,0.0,3.7996
4585,645,471,503,1370,1372,US-2017-163790,Second Class,76.58,7,0.0,38.29
4586,645,1286,503,1370,1372,US-2017-163790,Second Class,8.8,5,0.0,4.224
4587,645,1709,503,1370,1372,US-2017-163790,Second Class,590.352,6,0.2,206.6232
4588,645,809,503,1370,1372,US-2017-163790,Second Class,5.58,3,0.0,0.1674
4589,645,1710,503,1370,1372,US-2017-163790,Second Class,25.02,3,0.0,10.5084
4590,645,562,503,1370,1372,US-2017-163790,Second Class,452.55,7,0.0,22.6275
4591,306,1293,26,1059,1064,CA-2016-129868,Standard Class,17.76,2,0.0,4.9728
4592,306,8,26,1059,1064,CA-2016-129868,Standard Class,302.384,2,0.2,30.2384
4593,306,1557,26,1059,1064,CA-2016-129868,Standard Class,146.352,3,0.2,-5.4882
4594,306,1711,26,1059,1064,CA-2016-129868,Standard Class,7.9,2,0.0,2.054
4595,306,217,26,1059,1064,CA-2016-129868,Standard Class,902.712,3,0.2,33.8517
4596,306,652,26,1059,1064,CA-2016-129868,Standard Class,53.97,3,0.0,15.1116
4597,680,759,226,1038,1043,CA-2016-140564,Second Class,33.92,8,0.0,13.2288
4598,378,520,202,1304,1308,US-2017-169502,Standard Class,21.81,3,0.0,5.8887
4599,378,1572,202,1304,1308,US-2017-169502,Standard Class,91.6,5,0.0,26.564
4600,451,536,309,538,542,CA-2015-146948,Standard Class,150.98,1,0.0,43.7842
4601,451,376,309,538,542,CA-2015-146948,Standard Class,137.25,9,0.0,63.135
4602,451,1606,309,538,542,CA-2015-146948,Standard Class,11.52,4,0.0,5.4144
4603,409,1287,223,489,492,US-2015-113327,Second Class,18.272,1,0.2,5.9384
4604,409,1712,223,489,492,US-2015-113327,Second Class,153.728,4,0.2,53.8048
4605,409,667,223,489,492,US-2015-113327,Second Class,12.224,2,0.2,4.4312
4606,409,248,223,489,492,US-2015-113327,Second Class,167.944,7,0.2,50.3832
4607,475,41,145,491,496,CA-2015-135020,Standard Class,45.99,1,0.0,13.3371
4608,475,523,145,491,496,CA-2015-135020,Standard Class,535.41,3,0.0,160.623
4609,475,541,145,491,496,CA-2015-135020,Standard Class,6.096,2,0.2,2.0574
4610,475,1346,145,491,496,CA-2015-135020,Standard Class,45.36,7,0.0,21.7728
4611,33,327,219,1377,1382,US-2017-141852,Standard Class,47.12,8,0.0,20.7328
4612,429,464,253,725,727,CA-2016-109407,Second Class,31.36,4,0.0,15.68
4613,213,400,134,1064,1070,US-2017-165953,Standard Class,47.616,3,0.2,3.5712
4614,213,713,134,1064,1070,US-2017-165953,Standard Class,23.48,5,0.2,8.218
4615,690,554,33,947,952,CA-2016-144540,Standard Class,62.79,3,0.8,-166.3935
4616,690,1452,33,947,952,CA-2016-144540,Standard Class,28.44,9,0.2,4.266
4617,104,203,15,586,589,CA-2015-159863,Second Class,134.376,3,0.2,6.7188
4618,275,1561,290,603,608,CA-2015-117800,Standard Class,589.9,2,0.0,147.475
4619,275,325,290,603,608,CA-2015-117800,Standard Class,542.94,3,0.0,141.1644
4620,85,308,14,1422,1423,CA-2017-145219,First Class,2879.952,6,0.2,1007.9832
4621,85,446,14,1422,1423,CA-2017-145219,First Class,90.48,3,0.2,33.93
4622,246,179,50,617,620,CA-2015-161214,Second Class,77.55,5,0.0,21.714
4623,3,329,85,1316,1321,CA-2017-147228,Standard Class,8.832,3,0.2,-1.9872
4624,3,1256,85,1316,1321,CA-2017-147228,Standard Class,177.536,4,0.2,62.1376
4625,3,772,85,1316,1321,CA-2017-147228,Standard Class,258.48,2,0.2,-3.231
4626,3,327,85,1316,1321,CA-2017-147228,Standard Class,14.136,3,0.2,4.2408
4627,317,172,165,1016,1021,CA-2016-101336,Standard Class,77.55,5,0.0,20.163
4628,317,255,165,1016,1021,CA-2016-101336,Standard Class,24.88,2,0.0,6.9664
4629,317,1494,165,1016,1021,CA-2016-101336,Standard Class,140.75,5,0.0,39.41
4630,317,769,165,1016,1021,CA-2016-101336,Standard Class,36.63,3,0.0,9.8901
4631,316,1713,504,627,627,US-2015-126235,Same Day,17.14,2,0.0,6.1704
4632,233,493,35,1279,1284,CA-2017-168396,Second Class,51.75,5,0.0,24.84
4633,233,484,35,1279,1284,CA-2017-168396,Second Class,123.96,3,0.0,11.1564
4634,104,1714,35,572,577,CA-2015-130456,Standard Class,586.398,6,0.15,34.494
4635,104,463,35,572,577,CA-2015-130456,Standard Class,80.98,1,0.0,3.2392
4636,511,463,35,1135,1140,CA-2017-116288,Standard Class,242.94,3,0.0,9.7176
4637,276,292,63,1181,1183,CA-2017-168228,First Class,123.92,4,0.0,33.4584
4638,276,106,63,1181,1183,CA-2017-168228,First Class,12.39,3,0.0,5.6994
4639,276,1585,63,1181,1183,CA-2017-168228,First Class,47.3,2,0.0,12.298
4640,536,1715,390,953,958,CA-2016-102162,Standard Class,1599.92,8,0.0,751.9624
4641,536,1496,390,953,958,CA-2016-102162,Standard Class,11.09,1,0.0,5.4341
4642,457,449,377,1359,1361,CA-2017-130141,Second Class,3.168,4,0.7,-2.5344
4643,457,1716,377,1359,1361,CA-2017-130141,Second Class,579.136,4,0.2,-28.9568
4644,477,1425,60,555,558,CA-2015-147501,Standard Class,6.368,2,0.2,2.1492
4645,477,1512,60,555,558,CA-2015-147501,Standard Class,558.4,2,0.2,41.88
4646,605,408,165,923,927,CA-2016-143910,Standard Class,145.764,2,0.1,-8.098
4647,226,708,196,141,147,CA-2014-146885,Standard Class,13.62,3,0.0,6.129
4648,749,1605,30,817,822,CA-2016-139556,Standard Class,434.646,3,0.1,62.7822
4649,11,1717,6,1198,1203,CA-2017-129357,Standard Class,440.19,9,0.0,206.8893
4650,11,510,6,1198,1203,CA-2017-129357,Standard Class,64.4,5,0.0,1.932
4651,572,1195,95,1162,1166,CA-2017-150987,Standard Class,244.55,5,0.0,114.9385
4652,572,1458,95,1162,1166,CA-2017-150987,Standard Class,195.76,4,0.0,97.88
4653,690,1027,348,1112,1118,CA-2017-132647,Standard Class,11.76,2,0.0,5.7624
4654,690,1305,348,1112,1118,CA-2017-132647,Standard Class,166.45,5,0.0,39.948
4655,410,1606,95,1239,1241,CA-2017-159107,Second Class,2.88,1,0.0,1.3536
4656,543,87,483,116,121,CA-2014-160738,Standard Class,45.248,2,0.2,3.9592
4657,648,732,12,466,470,CA-2015-112130,Standard Class,59.904,2,0.2,14.2272
